"model","ens","year","tx5d","tx5d_ano","gmst_ano"
"GFDLESM2","r02",1956,290.481536865234,0.969310892039346,-0.475964289250612
"GFDLESM2","r02",1957,290.580139160156,1.06791318696122,-0.467800011958559
"GFDLESM2","r02",1958,290.052032470703,0.539806497508096,-0.459333875764173
"GFDLESM2","r02",1959,290.40380859375,0.891582620554971,-0.450578245377073
"GFDLESM2","r02",1960,289.730102539062,0.217876565867471,-0.441545485506253
"GFDLESM2","r02",1961,290.254608154297,0.742382181101846,-0.432247960861162
"GFDLESM2","r02",1962,291.05859375,1.54636777680497,-0.422698036151075
"GFDLESM2","r02",1963,290.333587646484,0.821361673289346,-0.4129080760855
"GFDLESM2","r02",1964,290.596252441406,1.08402646821122,-0.4028904453736
"GFDLESM2","r02",1965,289.289581298828,-0.222644674366904,-0.39265750872471
"GFDLESM2","r02",1966,290.359924316406,0.847698343211221,-0.382221630848164
"GFDLESM2","r02",1967,290.531066894531,1.01884092133622,-0.371595176453411
"GFDLESM2","r02",1968,290.732513427734,1.22028745453935,-0.360790510249558
"GFDLESM2","r02",1969,290.432159423828,0.919933450633096,-0.349819996946053
"GFDLESM2","r02",1970,289.101043701172,-0.411182272023154,-0.338696001252288
"GFDLESM2","r02",1971,290.346862792969,0.834636819773721,-0.327430887877483
"GFDLESM2","r02",1972,290.618225097656,1.10599912446122,-0.316037021530974
"GFDLESM2","r02",1973,290.094085693359,0.581859720164346,-0.304526766922095
"GFDLESM2","r02",1974,290.442199707031,0.929973733836221,-0.292912488760237
"GFDLESM2","r02",1975,290.514343261719,1.00211728852372,-0.281206551754678
